taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
green,2,2017-05-01T00:09:38.000+08:00,2017-05-01T00:33:49.000+08:00,N,1,174,151,,,,,1,11.23,33.0,0.5,0.5,0.0,0.0,,0.3,34.3,1,1
green,2,2017-05-01T00:09:46.000+08:00,2017-05-01T00:15:10.000+08:00,N,1,75,237,,,,,1,1.29,6.5,0.5,0.5,2.34,0.0,,0.3,10.14,1,1
green,2,2017-05-01T00:44:46.000+08:00,2017-05-01T00:53:55.000+08:00,N,1,92,9,,,,,1,2.43,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1,1
green,2,2017-05-01T00:28:30.000+08:00,2017-05-01T00:34:03.000+08:00,N,1,75,41,,,,,5,1.54,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1,1
green,2,2017-05-01T00:44:47.000+08:00,2017-05-01T00:57:30.000+08:00,N,5,83,95,,,,,1,2.36,10.0,0.0,0.0,2.0,0.0,,0.0,12.0,1,2
green,2,2017-05-01T00:47:28.000+08:00,2017-05-01T00:58:41.000+08:00,N,1,260,223,,,,,1,3.7,12.5,0.5,0.5,2.76,0.0,,0.3,16.56,1,1
green,2,2017-05-01T00:17:02.000+08:00,2017-05-01T00:17:47.000+08:00,N,1,130,130,,,,,1,0.2,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2,1
green,2,2017-05-01T00:28:06.000+08:00,2017-05-01T00:34:32.000+08:00,N,1,130,216,,,,,1,1.93,8.0,0.5,0.5,1.0,0.0,,0.3,10.3,1,1
green,2,2017-05-01T00:12:23.000+08:00,2017-05-01T00:17:51.000+08:00,N,1,75,74,,,,,1,1.61,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1
green,2,2017-05-01T00:24:10.000+08:00,2017-05-01T00:27:23.000+08:00,N,1,75,75,,,,,1,0.64,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-05-01T00:47:19.000+08:00,2017-05-01T00:57:13.000+08:00,N,1,116,127,,,,,1,3.72,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1
green,2,2017-05-01T00:12:35.000+08:00,2017-05-01T00:16:39.000+08:00,N,1,243,244,,,,,1,0.72,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1
green,2,2017-05-01T00:39:12.000+08:00,2017-05-01T00:43:40.000+08:00,N,1,41,152,,,,,1,0.81,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2017-05-01T00:51:26.000+08:00,2017-05-01T00:57:24.000+08:00,N,1,41,116,,,,,1,1.64,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1
green,2,2017-05-01T00:15:27.000+08:00,2017-05-01T00:31:41.000+08:00,N,1,116,41,,,,,1,3.71,15.0,0.5,0.5,0.0,0.0,,0.3,16.3,2,1
green,2,2017-05-01T00:04:49.000+08:00,2017-05-01T00:14:46.000+08:00,N,1,129,7,,,,,3,2.2,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1
green,2,2017-05-01T00:37:57.000+08:00,2017-05-01T00:43:39.000+08:00,N,1,7,7,,,,,4,1.0,6.0,0.5,0.5,0.5,0.0,,0.3,7.8,1,1
green,2,2017-05-01T00:54:13.000+08:00,2017-05-01T01:14:54.000+08:00,N,1,244,79,,,,,1,11.5,32.0,0.5,0.5,6.66,0.0,,0.3,39.96,1,1
green,2,2017-05-01T00:59:59.000+08:00,2017-05-01T01:10:38.000+08:00,N,1,80,17,,,,,1,2.11,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1,1
green,2,2017-05-01T00:52:40.000+08:00,2017-05-01T01:01:45.000+08:00,N,1,7,129,,,,,1,2.31,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1
green,2,2017-05-01T00:17:31.000+08:00,2017-05-01T23:54:42.000+08:00,N,1,7,7,,,,,1,0.76,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,1,1
green,2,2017-05-01T00:24:10.000+08:00,2017-05-01T00:26:34.000+08:00,N,1,7,179,,,,,1,0.63,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1
green,2,2017-05-01T00:29:11.000+08:00,2017-05-01T00:39:30.000+08:00,N,1,179,226,,,,,1,2.23,10.0,0.5,0.5,0.0,0.0,,0.3,11.3,2,1
green,2,2017-05-01T00:11:43.000+08:00,2017-05-01T23:37:15.000+08:00,N,1,41,42,,,,,1,1.02,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1
green,2,2017-05-01T00:56:29.000+08:00,2017-05-01T01:01:59.000+08:00,N,5,42,116,,,,,1,1.39,10.0,0.0,0.0,2.0,0.0,,0.0,12.0,1,2
green,2,2017-05-01T00:08:30.000+08:00,2017-05-01T00:18:43.000+08:00,N,1,80,17,,,,,1,2.35,9.5,0.5,0.5,0.0,0.0,,0.3,10.8,2,1
green,2,2017-05-01T00:59:02.000+08:00,2017-05-01T01:15:22.000+08:00,N,1,256,225,,,,,1,2.88,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1
green,2,2017-05-01T00:26:27.000+08:00,2017-05-01T00:47:54.000+08:00,N,1,36,7,,,,,1,6.31,21.0,0.5,0.5,2.0,0.0,,0.3,24.3,1,1
green,2,2017-05-01T00:33:23.000+08:00,2017-05-01T01:08:33.000+08:00,N,1,223,92,,,,,1,5.88,29.5,0.5,0.5,0.0,0.0,,0.3,30.8,2,1
green,2,2017-05-01T00:11:36.000+08:00,2017-05-01T00:17:09.000+08:00,N,1,25,54,,,,,1,1.4,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1,1
green,2,2017-05-01T00:05:13.000+08:00,2017-05-01T00:14:22.000+08:00,N,1,129,226,,,,,1,2.52,10.0,0.5,0.5,2.26,0.0,,0.3,13.56,1,1
green,2,2017-05-01T00:26:04.000+08:00,2017-05-01T00:27:52.000+08:00,N,1,166,41,,,,,1,0.2,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1
green,2,2017-05-01T00:58:28.000+08:00,2017-05-01T01:01:33.000+08:00,N,1,95,95,,,,,1,0.45,4.0,0.5,0.5,2.0,0.0,,0.3,7.3,1,1
green,2,2017-05-01T00:28:17.000+08:00,2017-05-01T00:52:25.000+08:00,N,1,75,33,,,,,1,9.88,30.0,0.5,0.5,6.26,0.0,,0.3,37.56,1,1
