taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,2,2015-09-01T00:06:07.000+08:00,2015-09-01T00:19:44.000+08:00,N,1,0,0,-73.87444305419922,40.77410888671875,-73.92366790771484,40.74232864379883,2,4.94,16.5,0.5,0.5,5.34,0.0,0.3,23.14,1
yellow,1,2015-09-01T00:06:08.000+08:00,2015-09-01T00:16:09.000+08:00,N,1,0,0,-73.97893524169922,40.75334930419922,-73.97618103027344,40.728660583496094,1,2.5,10.0,0.5,0.5,2.8,0.0,0.3,14.1,1
yellow,2,2015-09-01T00:06:08.000+08:00,2015-09-01T00:12:01.000+08:00,N,1,0,0,0.0,0.0,0.0,0.0,1,1.28,6.0,0.5,0.5,0.0,0.0,0.3,7.3,2
yellow,2,2015-09-01T00:06:08.000+08:00,2015-09-01T00:25:40.000+08:00,N,1,0,0,-73.98785400390625,40.73796844482422,-73.9564437866211,40.68514633178711,1,5.69,19.0,0.5,0.5,3.5,0.0,0.3,23.8,1
yellow,1,2015-09-01T00:06:09.000+08:00,2015-09-01T00:16:51.000+08:00,N,1,0,0,-73.98823547363281,40.720306396484375,-73.96212768554688,40.6825065612793,2,3.8,13.0,0.5,0.5,2.85,0.0,0.3,17.15,1
yellow,2,2015-09-01T00:06:09.000+08:00,2015-09-01T00:18:43.000+08:00,N,1,0,0,-74.00126647949219,40.731048583984375,-74.00032043457031,40.761878967285156,1,2.86,11.5,0.5,0.5,0.0,0.0,0.3,12.8,2
yellow,2,2015-09-01T00:06:09.000+08:00,2015-09-01T00:16:59.000+08:00,N,1,0,0,-74.01248931884766,40.70252990722656,-73.9836196899414,40.69381332397461,1,2.94,11.5,0.5,0.5,0.0,0.0,0.3,12.8,1
yellow,1,2015-09-01T00:06:10.000+08:00,2015-09-01T00:09:19.000+08:00,N,1,0,0,-73.96874237060547,40.79667282104492,-73.96587371826172,40.80561065673828,1,0.9,4.5,0.5,0.5,1.15,0.0,0.3,6.95,1
yellow,1,2015-09-01T00:06:10.000+08:00,2015-09-01T00:17:37.000+08:00,N,1,0,0,-73.96147155761719,40.714202880859375,-73.92668151855469,40.699012756347656,2,2.6,11.0,0.5,0.5,2.0,0.0,0.3,14.3,1
yellow,1,2015-09-01T00:06:10.000+08:00,2015-09-01T00:32:08.000+08:00,N,1,0,0,-73.86373901367188,40.76962661743164,-73.9067153930664,40.69713592529297,1,9.6,30.0,0.5,0.5,6.25,0.0,0.3,37.55,1
yellow,2,2015-09-01T00:06:10.000+08:00,2015-09-01T00:38:02.000+08:00,N,1,0,0,-73.97705841064453,40.784889221191406,-73.92666625976562,40.86698913574219,1,7.64,29.0,0.5,0.5,6.06,0.0,0.3,36.36,1
yellow,2,2015-09-01T00:06:10.000+08:00,2015-09-01T00:12:19.000+08:00,N,1,0,0,-73.98360443115234,40.75541305541992,-73.96952819824219,40.76310729980469,4,1.25,6.5,0.5,0.5,0.0,0.0,0.3,7.8,1
yellow,2,2015-09-01T00:06:11.000+08:00,2015-09-01T00:12:39.000+08:00,N,1,0,0,-74.01007080078125,40.720279693603516,-74.005859375,40.737579345703125,2,1.51,7.0,0.5,0.5,1.66,0.0,0.3,9.96,1
yellow,2,2015-09-01T00:06:11.000+08:00,2015-09-01T00:12:42.000+08:00,N,1,0,0,-73.99507904052734,40.72516632080078,-74.00740051269531,40.73293685913086,6,1.07,6.5,0.5,0.5,1.56,0.0,0.3,9.36,1
yellow,2,2015-09-01T00:06:11.000+08:00,2015-09-01T00:14:23.000+08:00,N,1,0,0,-73.97429656982422,40.783729553222656,-73.959228515625,40.80950927734375,3,2.36,9.0,0.5,0.5,2.06,0.0,0.3,12.36,1
yellow,2,2015-09-01T00:06:11.000+08:00,2015-09-01T00:10:08.000+08:00,N,1,0,0,-73.99043273925781,40.735069274902344,-74.00155639648438,40.730411529541016,3,1.01,5.0,0.5,0.5,0.0,0.0,0.3,6.3,2
yellow,2,2015-09-01T00:06:11.000+08:00,2015-09-01T00:12:13.000+08:00,N,1,0,0,-73.92431640625,40.74361801147461,-73.9342269897461,40.739444732666016,2,1.12,6.5,0.5,0.5,0.0,0.0,0.3,7.8,2
yellow,2,2015-09-01T00:06:11.000+08:00,2015-09-01T00:36:25.000+08:00,N,5,0,0,-73.80330657958984,40.648590087890625,-73.97339630126953,40.755287170410156,1,16.32,52.0,0.0,0.5,11.67,5.54,0.3,70.01,1
yellow,2,2015-09-01T00:06:11.000+08:00,2015-09-01T00:38:11.000+08:00,N,1,0,0,-73.99676513671875,40.729713439941406,-73.8543472290039,40.855892181396484,1,14.42,41.5,0.5,0.5,1.0,0.0,0.3,43.8,1
yellow,1,2015-09-01T00:06:12.000+08:00,2015-09-01T00:20:03.000+08:00,N,1,0,0,-73.97310638427734,40.75504684448242,-73.9901123046875,40.71517562866211,2,4.7,16.0,0.5,0.5,0.0,0.0,0.3,17.3,2
yellow,2,2015-09-01T00:06:12.000+08:00,2015-09-01T00:28:47.000+08:00,N,1,0,0,-73.77690887451172,40.64671325683594,-73.9003677368164,40.74187088012695,1,12.35,35.5,0.5,0.5,0.0,0.0,0.3,36.8,2
yellow,1,2015-09-01T00:06:13.000+08:00,2015-09-01T00:12:37.000+08:00,N,1,0,0,-73.9991683959961,40.727901458740234,-73.99613189697266,40.74431228637695,1,1.6,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,2,2015-09-01T00:06:13.000+08:00,2015-09-01T00:18:19.000+08:00,N,1,0,0,-73.8735580444336,40.774051666259766,-73.95812225341797,40.71711730957031,6,7.12,20.5,0.5,0.5,4.36,0.0,0.3,26.16,1
yellow,2,2015-09-01T00:06:13.000+08:00,2015-09-01T00:09:21.000+08:00,N,1,0,0,-73.9840087890625,40.75502395629883,-73.98027801513672,40.76081848144531,2,0.57,4.0,0.5,0.5,0.0,0.0,0.3,5.3,2
yellow,2,2015-09-01T00:06:13.000+08:00,2015-09-01T00:21:45.000+08:00,N,1,0,0,-73.9561767578125,40.779781341552734,-73.9212646484375,40.82744598388672,1,4.3,15.0,0.5,0.5,3.26,0.0,0.3,19.56,1
yellow,2,2015-09-01T00:06:13.000+08:00,2015-09-01T00:14:54.000+08:00,N,1,0,0,-74.0038833618164,40.72597885131836,-73.99015808105469,40.75626754760742,1,2.6,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1
