VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-01-01 00:01:28,2017-01-01 00:12:37,N,1,215,10,1,2.79,10.5,0.5,0.5,0,0,,0.3,13.75,1,1
2,2017-01-01 00:01:35,2017-01-01 00:16:09,N,1,189,106,1,2.46,12,0.5,0.5,2.66,0,,0.3,15.96,1,1
2,2017-01-01 00:01:57,2017-01-01 00:02:01,N,5,75,75,1,.00,5,0,0,2,0,,0,7,1,2
2,2017-01-01 00:00:16,2017-01-01 00:06:17,N,1,117,117,1,1.82,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,2017-01-01 00:05:27,2017-01-01 00:13:04,N,1,7,7,1,1.67,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-01-01 00:00:22,2017-01-01 00:06:58,N,1,61,225,3,1.84,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-01-01 00:02:14,2017-01-01 00:05:17,N,1,181,181,1,.73,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-01-01 00:28:15,2017-01-01 00:42:32,N,1,256,97,1,2.65,12,0.5,0.5,3.99,0,,0.3,17.29,1,1
2,2017-01-01 00:44:31,2017-01-01 00:52:12,N,1,97,17,1,1.65,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2017-01-01 00:59:37,2017-01-01 01:04:03,N,1,17,225,1,1.07,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-01-01 00:01:19,2017-01-01 00:20:00,N,1,256,181,1,8.27,24.5,0.5,0.5,5.16,0,,0.3,30.96,1,1
2,2017-01-01 00:01:18,2017-01-01 00:11:21,N,1,41,74,1,1.55,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-01-01 00:01:57,2017-01-01 00:12:00,N,1,65,97,1,.94,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-01-01 00:30:30,2017-01-01 00:40:23,N,1,95,121,1,2.96,11,0.5,0.5,0,0,,0.3,12.3,1,1
2,2017-01-01 00:57:20,2017-01-01 01:17:42,N,1,95,226,1,4.56,19,0.5,0.5,6.09,0,,0.3,26.39,1,1
2,2017-01-01 00:01:56,2017-01-01 00:05:01,N,1,134,28,1,1.05,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-01-01 00:17:57,2017-01-01 00:40:07,N,1,95,229,1,10.70,31.5,0.5,0.5,0,5.54,,0.3,38.34,1,1
2,2017-01-01 00:53:09,2017-01-01 00:59:49,N,1,134,197,1,1.26,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-01-01 00:12:09,2017-01-01 00:16:07,N,1,112,112,2,.84,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-01-01 00:27:29,2017-01-01 00:43:17,N,1,255,37,3,2.68,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1
2,2017-01-01 00:53:09,2017-01-01 01:07:35,N,1,80,49,2,2.41,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-01-01 00:17:45,2017-01-01 00:22:35,N,1,129,260,1,.76,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-01-01 00:38:17,2017-01-01 00:48:07,N,1,173,129,1,1.43,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-01-01 00:54:09,2017-01-01 01:06:07,N,1,129,129,1,1.35,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-01-01 00:52:58,2017-01-01 00:59:31,N,1,83,82,6,1.33,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-01-01 00:45:39,2017-01-01 01:00:33,N,1,74,151,1,1.77,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2017-01-01 00:02:02,2017-01-01 00:15:39,N,1,166,263,1,2.88,12.5,0.5,0.5,1.5,0,,0.3,15.3,1,1
2,2017-01-01 00:20:09,2017-01-01 00:32:56,N,1,75,41,1,2.29,10.5,0.5,0.5,0,0,,0.3,11.8,1,1
2,2017-01-01 00:34:56,2017-01-01 00:38:37,N,1,41,41,1,.52,4.5,0.5,0.5,1.45,0,,0.3,7.25,1,1
2,2017-01-01 00:41:41,2017-01-01 00:51:40,N,1,41,116,1,1.70,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-01-01 00:53:58,2017-01-01 01:08:07,N,1,116,243,1,2.62,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2017-01-01 00:32:32,2017-01-01 00:46:08,N,1,74,147,1,3.22,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-01-01 00:29:47,2017-01-01 00:43:22,N,1,7,129,1,2.69,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,2017-01-01 00:53:06,2017-01-01 00:58:15,N,1,179,7,1,.99,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-01-01 00:21:26,2017-01-01 00:22:22,N,1,95,95,2,.08,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,2017-01-01 00:35:43,2017-01-01 00:46:08,N,1,95,82,2,1.76,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,2017-01-01 00:09:41,2017-01-01 00:12:51,N,1,181,181,1,.66,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-01-01 00:23:28,2017-01-01 00:32:08,N,1,181,65,1,1.00,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-01-01 00:41:12,2017-01-01 00:43:35,N,1,25,33,1,.54,4,0.5,0.5,1.06,0,,0.3,6.36,1,1
2,2017-01-01 00:51:36,2017-01-01 00:55:56,N,1,25,52,1,.98,5,0.5,0.5,1.58,0,,0.3,7.88,1,1
2,2017-01-01 00:57:39,2017-01-01 01:04:32,N,1,52,65,1,1.40,6.5,0.5,0.5,2.34,0,,0.3,10.14,1,1
2,2017-01-01 00:49:04,2017-01-01 00:58:38,N,1,7,145,5,1.61,8.5,0.5,0.5,1.96,0,,0.3,11.76,1,1
2,2017-01-01 00:15:14,2017-01-01 00:18:11,N,1,25,25,1,.78,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,2017-01-01 00:21:16,2017-01-01 00:40:59,N,1,181,13,1,6.49,21,0.5,0.5,0,0,,0.3,22.3,2,1
2,2017-01-01 00:55:05,2017-01-01 01:16:21,N,1,33,67,1,7.79,24.5,0.5,0.5,0,0,,0.3,25.8,2,1
2,2017-01-01 00:45:17,2017-01-01 01:07:30,N,1,152,213,1,7.17,23,0.5,0.5,0,0,,0.3,24.3,2,1
2,2017-01-01 00:02:31,2017-01-01 00:10:26,N,1,226,83,1,1.71,8,0.5,0.5,2.32,0,,0.3,11.62,1,1
2,2017-01-01 00:30:04,2017-01-01 00:56:48,N,1,82,249,1,9.43,31,0.5,0.5,0,0,,0.3,32.3,2,1
2,2017-01-01 00:31:57,2017-01-01 00:42:01,N,1,260,145,2,2.67,10.5,0.5,0.5,3,0,,0.3,14.8,1,1
2,2017-01-01 00:10:55,2017-01-01 00:19:02,N,1,95,56,1,1.55,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-01-01 00:25:31,2017-01-01 00:33:16,N,1,95,95,1,1.66,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-01-01 00:37:41,2017-01-01 01:08:20,N,1,95,260,1,5.23,22,0.5,0.5,0,0,,0.3,23.3,2,1
2,2017-01-01 00:37:15,2017-01-01 00:45:06,N,1,260,179,1,3.54,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2017-01-01 00:25:10,2017-01-01 00:41:44,N,1,80,61,1,2.26,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,2017-01-01 00:16:58,2017-01-01 00:30:13,N,1,181,97,1,1.95,10.5,0.5,0.5,2,0,,0.3,13.8,1,1
2,2017-01-01 00:33:45,2017-01-01 00:35:21,N,1,97,97,1,.34,3.5,0.5,0.5,0.96,0,,0.3,5.76,1,1
2,2017-01-01 00:54:40,2017-01-01 01:03:17,N,1,25,97,1,1.69,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,2017-01-01 00:06:33,2017-01-01 00:21:34,N,1,255,226,2,3.06,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,2017-01-01 00:09:14,2017-01-01 00:18:39,N,1,153,244,1,3.60,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-01-01 00:21:12,2017-01-01 00:38:57,N,1,244,142,1,6.23,20.5,0.5,0.5,3,0,,0.3,24.8,1,1
2,2017-01-01 00:56:29,2017-01-01 01:01:42,N,1,24,43,1,.89,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-01-01 00:34:45,2017-01-01 00:38:23,N,1,166,166,1,.54,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
