VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,2017-08-01 00:58:15,2017-08-01 01:24:08,N,1,18,151,5,9.17,28.5,0.5,0.5,5.96,0,,0.3,35.76,1,1
1,2017-08-01 00:44:54,2017-08-01 00:59:26,N,1,242,159,1,6.20,19,0.5,0.5,0,0,,0.3,20.3,2,1
2,2017-08-01 00:29:31,2017-08-01 00:34:38,N,1,65,49,1,1.29,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
1,2017-08-01 00:39:33,2017-08-01 00:47:18,N,1,52,228,1,2.60,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1
2,2017-08-01 00:07:10,2017-08-01 00:11:38,N,1,82,83,1,.80,5,0.5,0.5,3,0,,0.3,9.3,1,1
2,2017-08-01 00:22:04,2017-08-01 00:27:38,N,1,82,82,1,1.21,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,2017-08-01 00:38:46,2017-08-01 00:44:16,N,1,159,116,1,1.38,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-08-01 00:30:53,2017-08-01 00:38:40,N,1,255,37,1,1.89,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-08-01 00:49:17,2017-08-01 01:01:44,N,1,112,129,1,4.48,15.5,0.5,0.5,2,0,,0.3,18.8,1,1
2,2017-08-01 00:07:47,2017-08-01 00:17:41,N,1,83,7,1,3.50,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-08-01 00:47:42,2017-08-01 00:56:56,N,1,82,129,1,1.50,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,2017-08-01 00:28:38,2017-08-01 00:39:43,N,1,92,16,1,3.72,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-08-01 00:17:58,2017-08-01 00:30:27,N,1,223,263,1,5.09,16.5,0.5,0.5,0,5.76,,0.3,23.56,2,1
2,2017-08-01 00:31:45,2017-08-01 00:53:02,N,1,66,161,1,7.03,24,0.5,0.5,0,0,,0.3,25.3,2,1
2,2017-08-01 00:09:56,2017-08-01 00:17:29,N,1,74,75,1,1.38,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,2017-08-01 00:11:56,2017-08-01 00:18:27,N,1,179,223,5,1.32,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,2017-08-01 00:23:51,2017-08-01 00:29:53,N,1,210,210,2,1.10,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-08-01 00:20:40,2017-08-01 00:31:14,N,1,66,255,6,3.46,12.5,0.5,0.5,0,0,,0.3,13.8,2,1
2,2017-08-01 00:50:17,2017-08-01 01:05:59,N,1,255,82,6,4.84,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
2,2017-08-01 00:22:52,2017-08-01 00:30:27,N,1,92,92,1,.98,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-08-01 00:44:03,2017-08-01 00:53:13,N,1,92,173,1,2.37,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,2017-08-01 00:58:53,2017-08-01 01:03:05,N,1,57,56,1,1.12,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,2017-08-01 00:06:07,2017-08-01 00:18:24,N,1,95,56,1,2.53,11.5,0.5,0.5,2,0,,0.3,14.8,1,1
2,2017-08-01 00:41:57,2017-08-01 00:51:34,N,1,82,129,1,1.37,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,2017-08-01 00:27:31,2017-08-01 00:37:02,N,1,82,223,1,2.41,10.5,0.5,0.5,4,0,,0.3,15.8,1,1
2,2017-08-01 00:55:50,2017-08-01 01:12:18,N,1,7,96,5,9.85,28,0.5,0.5,0,0,,0.3,29.3,2,1
2,2017-08-01 00:30:53,2017-08-02 00:02:04,N,1,42,42,1,3.92,21,0.5,0.5,0,0,,0.3,22.3,2,1
2,2017-08-01 00:41:46,2017-08-01 00:51:40,N,1,166,244,1,2.97,11,0.5,0.5,0,0,,0.3,12.3,2,1
2,2017-08-01 00:10:49,2017-08-01 00:14:06,N,1,35,35,1,.54,4.5,0.5,0.5,0.87,0,,0.3,11.62,1,1
2,2017-08-01 00:26:34,2017-08-01 00:28:26,N,1,61,225,1,.56,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,2017-08-01 00:55:58,2017-08-01 00:59:10,N,1,17,225,1,.72,5,0.5,0.5,0,0,,0.3,6.3,1,1
2,2017-08-01 00:32:07,2017-08-01 00:45:21,N,1,7,263,1,4.62,15,0.5,0.5,0,0,,0.3,16.3,2,1
1,2017-08-01 00:00:35,2017-08-01 00:09:07,N,1,244,166,1,2.30,9.5,0.5,0.5,3.2,0,,0.3,14,1,1
1,2017-08-01 00:45:24,2017-08-01 01:00:06,N,1,244,263,1,6.20,19.5,0.5,0.5,4.15,0,,0.3,24.95,1,1
2,2017-08-01 00:13:01,2017-08-01 00:23:55,N,1,112,17,6,2.72,11,0.5,0.5,0,0,,0.3,12.3,1,1
2,2017-08-01 00:57:54,2017-08-01 01:03:38,N,1,7,7,1,1.38,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,2017-08-01 00:00:43,2017-08-01 00:21:41,N,1,74,68,1,7.94,25,0.5,0.5,0,0,,0.3,26.3,2,1
2,2017-08-01 00:46:04,2017-08-01 00:51:07,N,1,116,116,1,.89,5.5,0.5,0.5,2.04,0,,0.3,8.84,1,1
1,2017-08-01 00:26:50,2017-08-01 00:42:04,N,1,66,79,1,5.00,16.5,0.5,0.5,1,0,,0.3,18.8,1,1
2,2017-08-01 00:08:10,2017-08-01 00:17:36,N,1,129,92,1,2.49,10,0.5,0.5,2.82,0,,0.3,14.12,1,1
2,2017-08-01 00:48:11,2017-08-01 01:05:15,N,1,171,129,1,3.37,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,2017-08-01 00:19:41,2017-08-01 00:32:57,N,1,145,129,1,3.10,12,0.5,0.5,0,0,,0.3,13.3,2,1
2,2017-08-01 00:46:12,2017-08-01 00:52:40,N,1,25,61,1,1.55,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,2017-08-01 00:26:29,2017-08-01 00:31:05,N,1,255,255,1,.68,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,2017-08-01 00:06:15,2017-08-01 00:11:42,N,1,74,41,2,1.07,6,0.5,0.5,2.19,0,,0.3,9.49,1,1
2,2017-08-01 00:27:03,2017-08-01 00:37:57,N,1,75,127,2,5.62,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,2017-08-01 00:21:25,2017-08-01 00:35:13,N,1,25,228,3,2.47,12,0.5,0.5,2.66,0,,0.3,17.91,1,1
