yellow,1,2016-10-01T00:00:06.000+08:00,2016-10-01T00:02:46.000+08:00,N,1,234,113,,,,,1,0.5,4.0,0.5,0.5,1.05,0.0,0.3,6.35,1
yellow,2,2016-10-01T00:00:06.000+08:00,2016-10-01T00:32:46.000+08:00,N,1,79,29,,,,,1,17.04,47.5,0.5,0.5,0.0,0.0,0.3,48.8,2
yellow,2,2016-10-01T00:00:06.000+08:00,2016-10-01T00:12:30.000+08:00,N,1,107,141,,,,,3,2.96,12.0,0.5,0.5,2.66,0.0,0.3,15.96,1
yellow,2,2016-10-01T00:00:06.000+08:00,2016-10-01T00:09:10.000+08:00,N,1,50,50,,,,,6,0.56,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,1,2016-10-01T00:00:07.000+08:00,2016-10-01T00:11:15.000+08:00,N,1,148,232,,,,,1,1.5,8.5,0.5,0.5,0.0,0.0,0.3,9.8,3
yellow,1,2016-10-01T00:00:07.000+08:00,2016-10-01T00:36:53.000+08:00,N,1,151,49,,,,,1,10.7,34.0,0.5,0.5,7.05,0.0,0.3,42.35,1
yellow,1,2016-10-01T00:00:07.000+08:00,2016-10-01T00:14:05.000+08:00,N,1,158,144,,,,,2,1.9,10.5,0.5,0.5,0.0,0.0,0.3,11.8,2
yellow,1,2016-10-01T00:00:07.000+08:00,2016-10-01T00:08:43.000+08:00,N,1,162,137,,,,,1,1.0,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,1,2016-10-01T00:00:07.000+08:00,2016-10-01T00:19:41.000+08:00,N,1,148,48,,,,,2,4.6,18.0,0.5,0.5,0.0,0.0,0.3,19.3,2
yellow,1,2016-10-01T00:00:07.000+08:00,2016-10-01T00:16:46.000+08:00,N,1,68,79,,,,,1,2.0,12.0,0.5,0.5,2.65,0.0,0.3,15.95,1
yellow,2,2016-10-01T00:00:07.000+08:00,2016-10-01T00:06:13.000+08:00,N,1,107,229,,,,,1,1.43,7.0,0.5,0.5,1.66,0.0,0.3,9.96,1
