taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
green,2,2017-04-01T00:01:42.000+08:00,2017-04-01T00:04:39.000+08:00,N,1,41,41,,,,,1,0.69,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-04-01T00:01:07.000+08:00,2017-04-01T00:05:22.000+08:00,N,1,24,151,,,,,1,0.88,5.0,0.5,0.5,1.26,0.0,,0.3,7.56,1,1
green,2,2017-04-01T00:00:28.000+08:00,2017-04-01T00:04:04.000+08:00,N,1,41,74,,,,,1,0.69,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-04-01T00:01:14.000+08:00,2017-04-01T00:05:28.000+08:00,N,1,74,74,,,,,1,0.43,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-04-01T00:01:42.000+08:00,2017-04-01T00:05:28.000+08:00,N,1,25,65,,,,,1,0.44,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1,1
green,2,2017-04-01T00:01:56.000+08:00,2017-04-01T00:05:20.000+08:00,N,1,255,256,,,,,1,0.66,4.5,0.5,0.5,1.16,0.0,,0.3,6.96,1,1
green,2,2017-04-01T00:00:06.000+08:00,2017-04-01T00:05:55.000+08:00,N,1,41,42,,,,,1,1.44,6.5,0.5,0.0,0.0,0.0,,0.0,7.0,2,2
green,2,2017-04-01T00:01:22.000+08:00,2017-04-01T00:05:34.000+08:00,N,1,225,17,,,,,5,0.99,5.5,0.5,0.5,2.04,0.0,,0.3,8.84,1,1
green,2,2017-04-01T00:02:38.000+08:00,2017-04-01T00:05:51.000+08:00,N,1,226,260,,,,,1,0.88,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1
green,2,2017-04-01T00:03:48.000+08:00,2017-04-01T00:05:58.000+08:00,N,1,49,49,,,,,1,0.44,3.5,0.5,0.5,0.0,0.0,,0.3,4.8,2,1
green,2,2017-04-01T00:06:10.000+08:00,2017-04-01T00:06:35.000+08:00,N,1,42,42,,,,,1,0.0,2.5,0.5,0.5,0.0,0.0,,0.3,3.8,1,1
green,2,2017-04-01T00:01:43.000+08:00,2017-04-01T00:06:36.000+08:00,N,1,255,255,,,,,1,0.37,5.0,0.5,0.5,1.58,0.0,,0.3,7.88,1,1
green,2,2017-04-01T00:02:41.000+08:00,2017-04-01T00:06:59.000+08:00,N,1,260,157,,,,,1,1.03,5.5,0.5,0.5,1.0,0.0,,0.3,7.8,1,1
green,2,2017-04-01T00:01:51.000+08:00,2017-04-01T00:07:00.000+08:00,N,1,223,7,,,,,1,0.95,5.5,0.5,0.5,1.36,0.0,,0.3,8.16,1,1
green,2,2017-04-01T00:04:05.000+08:00,2017-04-01T00:07:01.000+08:00,N,1,41,151,,,,,1,0.51,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-04-01T00:03:08.000+08:00,2017-04-01T00:07:52.000+08:00,N,1,24,41,,,,,1,0.86,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2017-04-01T00:04:34.000+08:00,2017-04-01T00:07:57.000+08:00,N,1,42,42,,,,,1,0.71,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-04-01T00:02:56.000+08:00,2017-04-01T00:07:51.000+08:00,N,1,75,74,,,,,1,1.34,6.0,0.5,0.5,1.0,0.0,,0.3,8.3,1,1
green,2,2017-04-01T00:03:04.000+08:00,2017-04-01T00:07:22.000+08:00,N,1,42,74,,,,,1,0.95,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2017-04-01T00:03:11.000+08:00,2017-04-01T00:07:34.000+08:00,N,1,97,97,,,,,1,0.98,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1
green,2,2017-04-01T00:04:32.000+08:00,2017-04-01T00:06:52.000+08:00,N,1,74,75,,,,,1,0.93,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1
green,2,2017-04-01T00:00:19.000+08:00,2017-04-01T00:08:01.000+08:00,N,1,95,134,,,,,1,1.62,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1
green,2,2017-04-01T00:03:31.000+08:00,2017-04-01T00:07:58.000+08:00,N,1,260,82,,,,,5,0.85,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1
green,2,2017-04-01T00:03:50.000+08:00,2017-04-01T00:07:58.000+08:00,N,1,41,42,,,,,1,0.7,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1
green,2,2017-04-01T00:02:38.000+08:00,2017-04-01T00:08:36.000+08:00,N,1,66,33,,,,,2,1.34,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1
green,2,2017-04-01T00:05:52.000+08:00,2017-04-01T00:08:25.000+08:00,N,1,129,129,,,,,1,0.38,4.0,0.5,0.5,1.06,0.0,,0.3,6.36,1,1
green,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:07:53.000+08:00,N,1,181,181,,,,,6,1.17,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1
green,2,2017-04-01T00:05:44.000+08:00,2017-04-01T00:08:45.000+08:00,N,1,36,37,,,,,1,0.41,4.0,0.5,0.5,2.0,0.0,,0.3,7.3,1,1
green,2,2017-04-01T00:03:05.000+08:00,2017-04-01T00:08:47.000+08:00,N,1,36,37,,,,,1,1.1,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1
