taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,VTS,2014-05-31T01:26:00.000+08:00,2014-05-31T01:35:00.000+08:00,"",1,0,0,-73.961732,40.713715,-73.94323,40.708832,1,1.41,7.5,0.5,0.5,0.0,0.0,0.0,8.5,CSH
yellow,VTS,2014-05-29T21:21:00.000+08:00,2014-05-29T21:32:00.000+08:00,"",1,0,0,-73.980838,40.75591,-73.993743,40.7267,1,2.37,10.0,0.5,0.5,0.0,0.0,0.0,11.0,CSH
yellow,VTS,2014-05-31T01:23:00.000+08:00,2014-05-31T01:39:00.000+08:00,"",1,0,0,-73.95626,40.71922,-73.93405,40.69835,1,2.52,12.0,0.5,0.5,0.0,0.0,0.0,13.0,CSH
yellow,VTS,2014-05-31T01:33:00.000+08:00,2014-05-31T01:35:00.000+08:00,"",1,0,0,-73.980327,40.742802,-73.975727,40.752005,5,0.8,4.5,0.5,0.5,1.0,0.0,0.0,6.5,CRD
yellow,VTS,2014-05-31T01:31:00.000+08:00,2014-05-31T01:39:00.000+08:00,"",1,0,0,0.0,0.0,0.0,0.0,3,2.38,9.0,0.5,0.5,2.85,0.0,0.0,12.85,CRD
yellow,VTS,2014-05-31T01:33:00.000+08:00,2014-05-31T01:39:00.000+08:00,"",1,0,0,-73.992345,40.748722,-73.973757,40.750812,2,1.47,6.5,0.5,0.5,0.5,0.0,0.0,8.0,CRD
yellow,VTS,2014-05-29T21:31:00.000+08:00,2014-05-29T21:37:00.000+08:00,"",1,0,0,-73.952988,40.782922,-73.965627,40.765902,1,1.43,6.5,0.5,0.5,0.0,0.0,0.0,7.5,CSH
yellow,VTS,2014-05-31T01:20:00.000+08:00,2014-05-31T01:33:00.000+08:00,"",1,0,0,-73.992307,40.71519,-73.971655,40.693167,2,2.82,12.5,0.5,0.5,2.6,0.0,0.0,16.1,CRD
yellow,VTS,2014-05-31T01:30:00.000+08:00,2014-05-31T01:46:00.000+08:00,"",1,0,0,-73.978582,40.724475,-73.970063,40.754192,2,2.8,13.5,0.5,0.5,2.8,0.0,0.0,17.3,CRD
yellow,VTS,2014-05-31T01:41:00.000+08:00,2014-05-31T01:46:00.000+08:00,"",1,0,0,-73.998482,40.74525,-73.983407,40.767037,1,1.79,7.0,0.5,0.5,0.0,0.0,0.0,8.0,CSH
yellow,VTS,2014-05-31T01:40:00.000+08:00,2014-05-31T01:42:00.000+08:00,"",1,0,0,-73.969272,40.75196,-73.963918,40.757347,1,0.62,4.0,0.5,0.5,0.0,0.0,0.0,5.0,CSH
yellow,VTS,2014-05-31T01:30:00.000+08:00,2014-05-31T01:43:00.000+08:00,"",1,0,0,-73.970787,40.751817,-74.000385,40.73021,1,2.71,11.5,0.5,0.5,1.0,0.0,0.0,13.5,CRD
yellow,VTS,2014-05-31T01:39:00.000+08:00,2014-05-31T01:51:00.000+08:00,"",1,0,0,-73.988282,40.766167,-73.966235,40.80509,1,4.2,15.0,0.5,0.5,3.1,0.0,0.0,19.1,CRD
yellow,VTS,2014-05-30T22:58:00.000+08:00,2014-05-30T23:24:00.000+08:00,"",2,0,0,-73.784145,40.648612,-73.986325,40.73848,1,17.35,52.0,0.0,0.5,0.0,5.33,0.0,57.83,CSH
yellow,VTS,2014-05-31T01:47:00.000+08:00,2014-05-31T01:49:00.000+08:00,"",1,0,0,-73.948205,40.776432,-73.956562,40.778202,1,0.63,4.0,0.5,0.5,0.9,0.0,0.0,5.9,CRD
yellow,VTS,2014-05-29T15:22:00.000+08:00,2014-05-29T15:32:00.000+08:00,"",1,0,0,-73.955165,40.783155,-73.960565,40.771442,1,1.05,8.0,0.0,0.5,1.6,0.0,0.0,10.1,CRD
yellow,VTS,2014-05-29T15:20:00.000+08:00,2014-05-29T15:56:00.000+08:00,"",1,0,0,-73.872975,40.774077,-73.942257,40.84536,1,9.67,32.0,0.0,0.5,7.47,5.33,0.0,45.3,CRD
yellow,VTS,2014-05-29T15:36:00.000+08:00,2014-05-29T15:50:00.000+08:00,"",1,0,0,-74.011282,40.710715,-74.000372,40.723597,1,1.06,10.0,0.0,0.5,1.0,0.0,0.0,11.5,CRD
yellow,VTS,2014-05-31T18:04:00.000+08:00,2014-05-31T18:09:00.000+08:00,"",1,0,0,-73.995925,40.678477,-73.990667,40.68635,2,0.63,5.0,0.0,0.5,0.0,0.0,0.0,5.5,CSH
yellow,VTS,2014-05-31T02:18:00.000+08:00,2014-05-31T02:23:00.000+08:00,"",1,0,0,-73.989928,40.724757,-73.983667,40.72589,5,1.16,6.0,0.5,0.5,0.0,0.0,0.0,7.0,CSH
yellow,VTS,2014-05-31T18:04:00.000+08:00,2014-05-31T18:14:00.000+08:00,"",1,0,0,-73.959755,40.762487,-73.960855,40.756892,1,0.81,7.5,0.0,0.5,0.0,0.0,0.0,8.0,CSH
