taxi_type,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_location_id,dropoff_location_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,payment_type
yellow,1,2017-04-01T00:00:17.000+08:00,2017-04-01T00:08:17.000+08:00,N,1,68,68,"","","","",1,0.9,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,2,2017-04-01T00:00:17.000+08:00,2017-04-01T00:12:59.000+08:00,N,1,163,233,"","","","",1,1.18,9.0,0.5,0.5,0.0,0.0,0.3,10.3,2
yellow,2,2017-04-01T00:00:17.000+08:00,2017-04-01T00:38:03.000+08:00,N,1,234,259,"","","","",1,16.7,48.0,0.5,0.5,0.0,0.0,0.3,49.3,1
yellow,1,2017-04-01T00:00:18.000+08:00,2017-04-01T00:12:46.000+08:00,N,1,263,142,"","","","",1,2.6,11.5,0.5,0.5,0.0,0.0,0.3,12.8,3
yellow,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:08:30.000+08:00,N,1,148,255,"","","","",1,1.99,9.0,0.5,0.5,2.06,0.0,0.3,12.36,1
yellow,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:11:58.000+08:00,N,1,113,137,"","","","",1,1.4,9.0,0.5,0.5,1.0,0.0,0.3,11.3,1
yellow,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:11:28.000+08:00,N,1,186,229,"","","","",1,2.17,10.0,0.5,0.5,0.0,0.0,0.3,11.3,2
yellow,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:05:43.000+08:00,N,1,141,237,"","","","",2,0.84,5.5,0.5,0.5,0.0,0.0,0.3,6.8,2
yellow,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:12:35.000+08:00,N,1,87,79,"","","","",5,1.86,10.0,0.5,0.5,2.82,0.0,0.3,14.12,1
yellow,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:30:37.000+08:00,N,1,170,148,"","","","",1,2.65,19.0,0.5,0.5,0.0,0.0,0.3,20.3,1
yellow,2,2017-04-01T00:00:18.000+08:00,2017-04-01T00:15:45.000+08:00,N,1,164,75,"","","","",2,4.2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,1
yellow,1,2017-04-01T00:00:19.000+08:00,2017-04-01T00:07:07.000+08:00,N,1,231,68,"","","","",1,1.5,7.0,0.5,0.5,0.0,0.0,0.3,8.3,2
yellow,2,2017-04-01T00:00:19.000+08:00,2017-04-01T00:11:59.000+08:00,N,1,114,100,"","","","",2,1.93,9.5,0.5,0.5,2.16,0.0,0.3,12.96,1
yellow,2,2017-04-01T00:00:19.000+08:00,2017-04-01T00:18:19.000+08:00,N,1,261,79,"","","","",1,2.31,13.0,0.5,0.5,4.29,0.0,0.3,18.59,1
